indexOfdf,Id,ColumnName,Original,Modified,ErrorType,Fixing
35167,71695408,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35168,71453786,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35169,70087207,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35170,69686183,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35171,66904961,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35172,72684415,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35173,66574424,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35174,66904215,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35175,69685560,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35176,71454784,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35177,69259280,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35178,71888990,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35179,71695647,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35180,71886993,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35181,72684438,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
35182,66574487,SourceName,Brand Republic Jobs,jobs.brandrepublic.com,Inconsistency,"Changed ""Brand Republic Jobs"" to ""jobs.brandrepublic.com"""
39580,68013852,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39581,71127291,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39582,68013895,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39583,69779338,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39584,69088044,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39585,66699667,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39586,69088196,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39587,68393338,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39588,67382397,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39589,70609447,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39590,67023515,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39591,69779538,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39592,71830153,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39593,70442614,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39594,71373601,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39595,71830211,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39596,68393686,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39597,69088262,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39598,69088071,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39599,71127065,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39600,69088401,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39601,67023566,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39602,71634203,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39603,72650038,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39604,68013922,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39605,71373339,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39606,63791051,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39607,71830399,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39608,68393632,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39609,66699600,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39610,68013882,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39611,72650171,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39612,69779470,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39613,71373417,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39614,69087951,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39615,69564785,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39616,72418755,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39617,68014020,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39618,71830203,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39619,69779504,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39620,58997868,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39621,69088988,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39622,68014319,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39623,71127286,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39624,72650207,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39625,68014312,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39626,71373467,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39627,68013800,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39628,71127101,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39629,69969225,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39630,70219900,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39631,67382469,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39632,67382413,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39633,68013607,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39634,65108459,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39635,72215905,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39636,66061334,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39637,69087968,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39638,69088237,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39639,72418756,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39640,71127148,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39641,68393279,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39642,71127218,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39643,69969303,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39644,69969237,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39645,71830249,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39646,69088023,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39647,69564418,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39648,71373228,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39649,69564267,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39650,68013859,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39651,66061035,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39652,55048084,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39653,69087998,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39654,66553068,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39655,68393124,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39656,69969129,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39657,72418699,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39658,68393065,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39659,66699540,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39660,69089107,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39661,69088171,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39662,68014448,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39663,72215872,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39664,72650119,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39665,69088533,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39666,66699550,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39667,66699535,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39668,69564355,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39669,70220481,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39670,68393402,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39671,71830342,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39672,63791296,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39673,68013671,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39674,69088104,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39675,68014146,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39676,71127112,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39677,69564518,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39678,68393048,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39679,71127067,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39680,60518263,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39681,70609582,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39682,68393626,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39683,69088972,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39684,68393603,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39685,68393489,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39686,69564497,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39687,69088825,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39688,67382472,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39689,69969272,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39690,66342882,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39691,69088220,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39692,69087918,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39693,63791047,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39694,70609488,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
39695,69969295,SourceName,eFinancialCareers,efinancialcareers.co.uk,Inconsistency,"Changed ""eFinancialCareers"" to ""efinancialcareers.co.uk"""
